Date,Hour,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
13/09/2015 05:00,5,0.274,0.34596,0.0125,0.0069,0.32731,0.20042,0.19569,0.05756,0.26754,0.20063,0.39463,0.38147,0.08251,0.09034,0.00841,0.1715,0.05039,0.03508,0.15359,0.01016,0.09524,0.016,0.016,0.05815,0.33723,0.14026,0.20552,0.29524,0.0473,0.29685,0.0,0.24033,0.150841406,0.274
13/09/2015 06:00,6,0.2755,0.36376,0.005,0.00314,0.34687,0.23287,0.19338,0.04512,0.25251,0.20295,0.4021,0.4062,0.07939,0.09908,0.00933,0.15483,0.06536,0.02296,0.15679,0.01316,0.10978,0.0,0.0,0.05702,0.32989,0.16337,0.23092,0.31873,0.039,0.30932,0.0,0.24494,0.146969927,0.2755
13/09/2015 07:00,7,0.269,0.55411,0.0,0.00219,0.38562,0.28366,0.29398,0.04294,0.23471,0.23442,0.39237,0.42716,0.08282,0.09694,5e-05,0.28578,0.08651,0.01768,0.20535,0.01488,0.12896,0.0,0.0,0.05625,0.32032,0.23724,0.27449,0.31032,0.0448,0.34023,0.0,0.36848,0.137385882,0.269
13/09/2015 08:00,8,0.262,0.77085,0.0,0.00587,0.35329,0.40543,0.39964,0.04704,0.21609,0.26358,0.37343,0.47628,0.08387,0.11151,0.0,0.41496,0.09594,0.01692,0.24723,0.02039,0.14368,0.0,0.0,0.07732,0.31073,0.29911,0.3586,0.29023,0.046,0.37512,0.0,0.48846,0.139076923,0.262
13/09/2015 09:00,9,0.24,0.92107,0.0,0.01379,0.31166,0.49076,0.48827,0.04802,0.20261,0.26263,0.34617,0.50454,0.09415,0.14919,0.0,0.48857,0.11294,0.02241,0.30034,0.04413,0.15701,0.0,0.0,0.07421,0.30664,0.34743,0.42468,0.25687,0.0358,0.40563,0.00399,0.61058,0.151259259,0.24
13/09/2015 10:00,10,0.2335,0.96431,0.001,0.02857,0.26674,0.598,0.5518,0.04847,0.19792,0.24864,0.3455,0.53354,0.09885,0.19379,0.00163,0.52075,0.14227,0.03323,0.33991,0.09513,0.15515,0.0,0.0,0.05357,0.30832,0.37568,0.49917,0.22281,0.0233,0.4286,0.01888,0.68548,0.156690725,0.2335
13/09/2015 11:00,11,0.232,0.97296,0.004,0.05606,0.24019,0.55859,0.59159,0.04781,0.19204,0.24498,0.35641,0.56293,0.0989,0.22633,0.00722,0.52427,0.16692,0.04642,0.35628,0.15871,0.15701,0.0,0.0,0.02919,0.31533,0.3867,0.56873,0.20269,0.0133,0.44263,0.04466,0.70856,0.157109845,0.232
13/09/2015 12:00,12,0.2345,0.97545,0.0065,0.09545,0.22229,0.43649,0.62569,0.04977,0.18644,0.22603,0.37733,0.61648,0.09559,0.24356,0.0127,0.52175,0.1786,0.06292,0.35455,0.22048,0.14299,0.0,0.0,0.01006,0.31258,0.37983,0.61804,0.18668,0.0095,0.45443,0.06391,0.72346,0.149965179,0.2345
13/09/2015 13:00,13,0.2325,0.97245,0.008,0.14095,0.20808,0.3747,0.65241,0.05744,0.18319,0.20505,0.39546,0.67679,0.08507,0.25674,0.01562,0.51551,0.19388,0.07912,0.32612,0.25381,0.12896,0.0,0.0,0.00523,0.30594,0.36581,0.62664,0.1792,0.0098,0.43647,0.07226,0.73269,0.136659702,0.2325
13/09/2015 14:00,14,0.222,0.9661,0.009,0.20248,0.20158,0.32948,0.69775,0.06731,0.18121,0.18295,0.40367,0.73979,0.06589,0.26953,0.01742,0.50552,0.19927,0.09653,0.26308,0.24298,0.1145,0.0,0.0,0.01498,0.29209,0.36995,0.65164,0.17145,0.0148,0.40236,0.06572,0.73695,0.120719215,0.222
13/09/2015 15:00,15,0.218,0.94226,0.014,0.26735,0.20406,0.25831,0.69802,0.08061,0.17528,0.17267,0.40269,0.77155,0.05716,0.25251,0.01291,0.48024,0.18204,0.09824,0.19451,0.23116,0.09017,0.014,0.014,0.04619,0.28901,0.38753,0.64388,0.17512,0.03,0.37783,0.03813,0.69791,0.104761,0.218
13/09/2015 16:00,16,0.236,0.90354,0.0475,0.30823,0.2216,0.1435,0.61389,0.10754,0.17436,0.17107,0.37872,0.74556,0.06651,0.22008,0.00732,0.39589,0.1649,0.07851,0.20126,0.20112,0.08035,0.087,0.087,0.11852,0.29522,0.41094,0.57103,0.17909,0.055,0.39232,0.02578,0.61484,0.090981956,0.236
13/09/2015 17:00,17,0.2535,0.92414,0.096,0.32885,0.2382,0.15279,0.64962,0.16254,0.18524,0.19563,0.3755,0.63032,0.07951,0.20166,0.01004,0.4467,0.15253,0.0648,0.2546,0.18941,0.09385,0.181,0.181,0.22922,0.29825,0.52228,0.39678,0.18811,0.0968,0.41325,0.02832,0.66063,0.083690408,0.2535
13/09/2015 18:00,18,0.211,0.94053,0.082,0.3482,0.21477,0.22851,0.70011,0.2187,0.19959,0.20533,0.36034,0.56045,0.08331,0.19361,0.01394,0.5038,0.14658,0.06669,0.30033,0.19014,0.10792,0.149,0.149,0.34815,0.29687,0.5894,0.25111,0.1765,0.109,0.41878,0.03341,0.70643,0.095174422,0.211
13/09/2015 19:00,19,0.177,0.92497,0.0695,0.34398,0.18484,0.28895,0.71588,0.25187,0.21216,0.20572,0.33616,0.5637,0.07964,0.19029,0.02479,0.51488,0.15158,0.07525,0.31903,0.16966,0.11762,0.113,0.113,0.43359,0.29287,0.60475,0.18992,0.15743,0.0993,0.40986,0.03776,0.7192,0.112684394,0.177
13/09/2015 20:00,20,0.1495,0.91236,0.055,0.32179,0.14259,0.32851,0.71326,0.26612,0.22348,0.20424,0.30434,0.56799,0.07748,0.18979,0.03781,0.51126,0.14755,0.08797,0.31871,0.13058,0.12065,0.07,0.07,0.48183,0.28871,0.59226,0.15715,0.14144,0.0855,0.39805,0.03958,0.71424,0.122043685,0.1495
13/09/2015 21:00,21,0.137,0.88832,0.0485,0.28239,0.12022,0.37976,0.69086,0.27086,0.22718,0.20666,0.28757,0.58311,0.07254,0.19905,0.05664,0.4994,0.14955,0.1017,0.31605,0.09483,0.12463,0.038,0.038,0.50348,0.28436,0.56046,0.14349,0.13669,0.088,0.38619,0.03922,0.70181,0.123177588,0.137
13/09/2015 22:00,22,0.127,0.81647,0.063,0.22738,0.10929,0.36332,0.65855,0.2656,0.22293,0.2056,0.27105,0.59216,0.06925,0.22399,0.08925,0.48669,0.1447,0.11268,0.31428,0.09368,0.12866,0.033,0.033,0.47366,0.28142,0.52133,0.12974,0.1305,0.1128,0.37014,0.03922,0.68726,0.116329851,0.127
13/09/2015 23:00,23,0.1165,0.78892,0.0745,0.1814,0.0908,0.3981,0.63329,0.25055,0.21756,0.20539,0.25699,0.58266,0.06909,0.25641,0.11746,0.46604,0.13967,0.12683,0.30972,0.11491,0.13165,0.026,0.026,0.4445,0.27982,0.48232,0.12221,0.12676,0.1258,0.36178,0.03595,0.68051,0.10722887,0.1165
14/09/2015 00:00,0,0.1155,0.74806,0.0875,0.15113,0.0864,0.3007,0.60222,0.23512,0.21763,0.21171,0.24901,0.56332,0.07348,0.29078,0.14491,0.4183,0.13535,0.13422,0.31962,0.12861,0.13684,0.023,0.023,0.39054,0.27928,0.45312,0.11821,0.12673,0.136,0.36772,0.04793,0.67874,0.098884457,0.1155
14/09/2015 01:00,1,0.116,0.72781,0.1035,0.13206,0.08452,0.23496,0.56447,0.21894,0.22479,0.22437,0.23599,0.53179,0.08036,0.32395,0.176,0.39754,0.14017,0.14564,0.34665,0.12559,0.14827,0.023,0.023,0.3548,0.27609,0.44055,0.09868,0.12329,0.1375,0.38903,0.06972,0.6798,0.092780627,0.116
14/09/2015 02:00,2,0.128,0.64803,0.1255,0.11815,0.08354,0.16685,0.51505,0.20793,0.24161,0.24295,0.22473,0.49379,0.08991,0.36244,0.21148,0.35782,0.14785,0.16469,0.39694,0.12308,0.16866,0.03,0.03,0.31322,0.28205,0.44912,0.08051,0.12437,0.1335,0.42863,0.09985,0.68193,0.087470085,0.128
14/09/2015 03:00,3,0.1425,0.63271,0.16,0.13196,0.08585,0.12739,0.49789,0.18621,0.25505,0.24802,0.23336,0.43671,0.09365,0.40496,0.27648,0.34495,0.15231,0.16702,0.41627,0.14256,0.17797,0.03,0.03,0.25724,0.27928,0.4569,0.05748,0.12699,0.1135,0.46125,0.1329,0.67803,0.081444128,0.1425
14/09/2015 04:00,4,0.164,0.63001,0.184,0.1679,0.08169,0.18524,0.49312,0.16244,0.26837,0.25,0.24417,0.38679,0.09683,0.44978,0.32905,0.33554,0.16036,0.16409,0.43379,0.16128,0.2139,0.023,0.023,0.20045,0.28294,0.47948,0.05022,0.13145,0.1028,0.50115,0.16049,0.6727,0.085456157,0.164
14/09/2015 05:00,5,0.2025,0.601,0.1915,0.20057,0.08875,0.21467,0.42978,0.14356,0.28651,0.24688,0.26268,0.338,0.08522,0.47664,0.34136,0.30502,0.16863,0.15432,0.42947,0.16757,0.21009,0.025,0.025,0.16261,0.28651,0.48309,0.05006,0.11643,0.0843,0.53355,0.18773,0.65921,0.097973409,0.2025
14/09/2015 06:00,6,0.2395,0.57808,0.177,0.21923,0.09753,0.15418,0.35536,0.11686,0.30445,0.24642,0.2885,0.28565,0.07404,0.4866,0.31369,0.30917,0.17758,0.12872,0.45328,0.16379,0.21719,0.025,0.025,0.14261,0.29069,0.51542,0.0594,0.11252,0.0903,0.56948,0.20661,0.60561,0.114872428,0.2395
14/09/2015 07:00,7,0.268,0.68559,0.1865,0.24131,0.08888,0.15311,0.39033,0.11048,0.32565,0.2696,0.29761,0.2595,0.07722,0.49718,0.33757,0.39203,0.17984,0.16558,0.52236,0.17317,0.24922,0.019,0.019,0.14099,0.29396,0.59172,0.06381,0.10859,0.1463,0.60746,0.29412,0.62229,0.126922444,0.268
14/09/2015 08:00,8,0.283,0.83248,0.2395,0.29469,0.08737,0.16838,0.45722,0.12418,0.35166,0.29339,0.29282,0.27596,0.08803,0.55393,0.44808,0.51319,0.18415,0.19734,0.56574,0.24437,0.28208,0.01,0.01,0.15432,0.29769,0.6524,0.07903,0.10234,0.2063,0.63331,0.31663,0.71601,0.148280469,0.283
14/09/2015 09:00,9,0.257,0.92719,0.271,0.40281,0.08728,0.23802,0.55351,0.14733,0.36155,0.30105,0.2503,0.28255,0.09564,0.61082,0.51774,0.58285,0.1893,0.21491,0.60379,0.32958,0.29792,0.0,0.0,0.18222,0.29363,0.69983,0.08643,0.09328,0.2275,0.65095,0.31264,0.80121,0.179974676,0.257
14/09/2015 10:00,10,0.2235,0.94094,0.298,0.49034,0.09237,0.31165,0.62985,0.17187,0.34842,0.30557,0.20715,0.2718,0.09617,0.66362,0.5695,0.62817,0.1915,0.23337,0.63555,0.40708,0.31558,0.0,0.0,0.20687,0.2923,0.72195,0.08159,0.08905,0.2288,0.66844,0.31264,0.83174,0.209382083,0.2235
14/09/2015 11:00,11,0.189,0.92977,0.3175,0.53893,0.10303,0.40186,0.67121,0.19429,0.31789,0.30405,0.1834,0.25311,0.08436,0.7121,0.6065,0.65004,0.1869,0.25537,0.65719,0.47725,0.33035,0.0,0.0,0.21181,0.30097,0.72576,0.07325,0.08868,0.219,0.68009,0.28794,0.82783,0.225747388,0.189
14/09/2015 12:00,12,0.1835,0.90614,0.3305,0.57358,0.1381,0.45441,0.68126,0.21589,0.26755,0.30783,0.19361,0.23595,0.07727,0.74719,0.63151,0.65545,0.17867,0.27,0.66971,0.50774,0.34307,0.0,0.0,0.21602,0.30869,0.71263,0.06899,0.0938,0.2055,0.68042,0.24038,0.81257,0.233604938,0.1835
14/09/2015 13:00,13,0.1725,0.84562,0.328,0.62223,0.16469,0.53784,0.66262,0.23768,0.21115,0.31307,0.20375,0.23072,0.06839,0.75936,0.62674,0.62308,0.1626,0.28693,0.66454,0.53648,0.35424,0.0,0.0,0.23344,0.30437,0.68819,0.09075,0.09866,0.2,0.68065,0.18591,0.80227,0.231285217,0.1725
14/09/2015 14:00,14,0.1585,0.70204,0.304,0.67305,0.19208,0.5279,0.61585,0.24852,0.15995,0.29961,0.21716,0.23261,0.05505,0.74753,0.58062,0.59531,0.15315,0.29675,0.61173,0.5618,0.35225,0.0,0.0,0.25931,0.3046,0.64429,0.12947,0.10659,0.204,0.6602,0.15142,0.75648,0.224516619,0.1585
14/09/2015 15:00,15,0.1575,0.40238,0.266,0.67673,0.20685,0.40678,0.46849,0.2536,0.13238,0.28329,0.24155,0.22714,0.05663,0.72415,0.50787,0.39265,0.1514,0.29304,0.54671,0.54338,0.31515,0.0,0.0,0.29252,0.30791,0.53294,0.15964,0.11692,0.198,0.65472,0.16158,0.48669,0.216134853,0.1575
14/09/2015 16:00,16,0.1655,0.13073,0.249,0.68909,0.21976,0.2837,0.34904,0.29271,0.1214,0.30333,0.24426,0.22097,0.07418,0.67573,0.45757,0.16536,0.15481,0.25611,0.57848,0.48705,0.31502,0.019,0.019,0.3719,0.31224,0.45731,0.20491,0.14235,0.1918,0.66359,0.18119,0.24033,0.205328268,0.1655
14/09/2015 17:00,17,0.1875,0.05933,0.277,0.70032,0.23205,0.19457,0.30132,0.3545,0.11816,0.33476,0.2502,0.19837,0.09882,0.60855,0.44347,0.09821,0.15984,0.22007,0.61406,0.46497,0.33247,0.09,0.09,0.47649,0.31401,0.45763,0.22512,0.17055,0.285,0.6824,0.18809,0.12105,0.206989554,0.1875
14/09/2015 18:00,18,0.18,0.04151,0.279,0.68528,0.20241,0.16773,0.29343,0.40898,0.12151,0.3529,0.2391,0.16959,0.11062,0.59048,0.41922,0.08562,0.17955,0.21036,0.62807,0.43309,0.33788,0.119,0.119,0.5853,0.32315,0.44675,0.16007,0.1611,0.3333,0.67997,0.16049,0.03727,0.22775372,0.18
14/09/2015 19:00,19,0.1545,0.0368,0.251,0.65316,0.16427,0.14118,0.29261,0.44691,0.12489,0.36383,0.21544,0.16923,0.11785,0.57345,0.37967,0.07982,0.19877,0.20973,0.62015,0.38612,0.33251,0.104,0.104,0.64943,0.31713,0.41266,0.10778,0.12921,0.3373,0.65965,0.11365,0.00674,0.246438113,0.1545
14/09/2015 20:00,20,0.1255,0.03041,0.214,0.61516,0.12864,0.13691,0.28044,0.47288,0.12654,0.36248,0.18899,0.16723,0.12601,0.55902,0.33784,0.06859,0.20912,0.21052,0.61336,0.33987,0.32169,0.074,0.074,0.68324,0.31659,0.36979,0.09113,0.09845,0.3073,0.62533,0.07698,0.00177,0.25,0.1255
14/09/2015 21:00,21,0.0905,0.01186,0.1575,0.59477,0.09171,0.13162,0.25703,0.49218,0.12548,0.36678,0.15598,0.15979,0.13811,0.55768,0.2749,0.05765,0.21236,0.21242,0.61331,0.32438,0.31355,0.027,0.027,0.68989,0.32487,0.34545,0.08178,0.08555,0.2555,0.58456,0.05011,0.00035,0.245040203,0.0905
14/09/2015 22:00,22,0.079,0.00124,0.1305,0.57928,0.07031,0.1098,0.21697,0.48609,0.1287,0.37064,0.13814,0.15944,0.14641,0.55434,0.23828,0.04611,0.20861,0.20283,0.61127,0.33137,0.28173,0.011,0.011,0.67932,0.33002,0.32505,0.0703,0.06888,0.1928,0.55321,0.03631,0.0,0.237195948,0.079
14/09/2015 23:00,23,0.077,0.00058,0.11,0.57395,0.06719,0.08835,0.19522,0.46419,0.1398,0.38027,0.13473,0.15168,0.15489,0.55156,0.20942,0.03571,0.20461,0.18508,0.61119,0.34425,0.28736,0.001,0.001,0.65932,0.32295,0.30987,0.0621,0.05643,0.1378,0.53655,0.03086,0.0,0.232836974,0.077
15/09/2015 00:00,0,0.074,0.00052,0.0985,0.5775,0.05854,0.07177,0.1765,0.43987,0.15868,0.39574,0.1325,0.15854,0.16405,0.54555,0.18696,0.02793,0.19117,0.16339,0.61026,0.35145,0.29628,0.001,0.001,0.63358,0.31564,0.28815,0.06584,0.04608,0.1078,0.52282,0.02905,0.0,0.226819247,0.074
15/09/2015 01:00,1,0.082,0.00059,0.091,0.58975,0.05124,0.06852,0.14706,0.41479,0.19482,0.41498,0.1375,0.18219,0.17274,0.54202,0.17301,0.02473,0.16943,0.13207,0.61144,0.35717,0.30965,0.001,0.001,0.6059,0.31099,0.27896,0.08094,0.04038,0.0938,0.5108,0.02869,0.0,0.219404242,0.082
15/09/2015 02:00,2,0.0975,0.00102,0.085,0.5918,0.04534,0.12623,0.11069,0.38685,0.24234,0.43465,0.14427,0.20919,0.1786,0.53387,0.16184,0.02703,0.14663,0.10515,0.60678,0.3575,0.32437,0.001,0.001,0.58082,0.31023,0.29119,0.11013,0.03751,0.0888,0.50105,0.02905,0.0,0.209546059,0.0975
15/09/2015 03:00,3,0.1065,0.00233,0.077,0.59343,0.04282,0.14879,0.07498,0.36875,0.29002,0.46536,0.14526,0.23713,0.18382,0.52896,0.14638,0.02088,0.13729,0.08565,0.57111,0.34132,0.32346,0.001,0.001,0.57487,0.29691,0.29893,0.16091,0.03384,0.0793,0.47916,0.03268,0.0,0.203258626,0.1065
15/09/2015 04:00,4,0.108,0.01028,0.0825,0.5907,0.04623,0.21253,0.05166,0.3703,0.32242,0.48758,0.14132,0.2759,0.188,0.52115,0.15647,0.01257,0.13212,0.08103,0.52498,0.32623,0.31935,0.001,0.001,0.60211,0.28295,0.27644,0.25112,0.03123,0.0728,0.45589,0.03704,0.0,0.193608737,0.108
15/09/2015 05:00,5,0.1115,0.01643,0.087,0.61234,0.04328,0.28454,0.05112,0.38633,0.34095,0.4981,0.13857,0.32855,0.18176,0.51353,0.16585,0.0065,0.12003,0.08355,0.48289,0.34915,0.31069,0.0,0.0,0.61935,0.27863,0.22781,0.36668,0.02401,0.058,0.43882,0.04031,0.0,0.179551757,0.1115
15/09/2015 06:00,6,0.1335,0.00613,0.0955,0.62494,0.04487,0.34308,0.03914,0.38047,0.34511,0.51067,0.14972,0.38314,0.18105,0.48831,0.18278,0.00322,0.10081,0.10599,0.41568,0.3706,0.29139,0.0,0.0,0.62301,0.27593,0.19243,0.46895,0.0253,0.0545,0.41481,0.04503,0.0,0.163349161,0.1335
15/09/2015 07:00,7,0.156,0.00296,0.1245,0.66285,0.05151,0.37428,0.05363,0.41071,0.35028,0.53372,0.15774,0.42529,0.19047,0.46779,0.23763,0.00379,0.0773,0.13766,0.33256,0.43488,0.26381,0.0,0.0,0.64089,0.27556,0.18207,0.54488,0.03669,0.0848,0.39328,0.06572,0.0,0.14175372,0.156
15/09/2015 08:00,8,0.17,0.00745,0.1565,0.7181,0.07099,0.41936,0.10515,0.50315,0.35974,0.55596,0.1573,0.52006,0.20902,0.52907,0.29921,0.00558,0.06443,0.17832,0.27769,0.47011,0.22706,0.0,0.0,0.65953,0.27525,0.18111,0.62275,0.05494,0.1523,0.38366,0.09041,0.0,0.132721114,0.17
15/09/2015 09:00,9,0.1695,0.0207,0.1835,0.76306,0.07393,0.42502,0.14457,0.58094,0.36808,0.55019,0.15465,0.6108,0.24003,0.56991,0.35042,0.00865,0.05262,0.20197,0.26549,0.4994,0.26195,0.0,0.0,0.66933,0.29198,0.16043,0.68099,0.05716,0.1623,0.40378,0.126,0.00071,0.129319405,0.1695
15/09/2015 10:00,10,0.171,0.05452,0.199,0.77282,0.07951,0.42461,0.16257,0.62842,0.36472,0.54279,0.15626,0.69079,0.25932,0.56654,0.37999,0.02836,0.03851,0.2174,0.239,0.56845,0.24567,0.0,0.0,0.66675,0.29876,0.14991,0.72532,0.05024,0.1658,0.44166,0.1594,0.00568,0.119967078,0.171
15/09/2015 11:00,11,0.1785,0.11156,0.212,0.77968,0.07727,0.40339,0.16037,0.65228,0.34879,0.50782,0.17344,0.76612,0.2749,0.5581,0.40511,0.08598,0.02693,0.20859,0.19317,0.60877,0.22242,0.0,0.0,0.68397,0.30188,0.15108,0.75484,0.04478,0.1673,0.48365,0.16267,0.05325,0.111984805,0.1785
15/09/2015 12:00,12,0.175,0.21526,0.2085,0.77854,0.08137,0.27999,0.15747,0.64886,0.32769,0.43068,0.18823,0.81878,0.27855,0.53745,0.39773,0.16447,0.02083,0.21801,0.1388,0.59431,0.19338,0.0,0.0,0.69522,0.29111,0.15871,0.76761,0.04381,0.17,0.51144,0.27233,0.13561,0.102260209,0.175
15/09/2015 13:00,13,0.1845,0.35839,0.194,0.76736,0.08762,0.22544,0.16941,0.61282,0.29359,0.3865,0.21541,0.86298,0.26506,0.50616,0.37033,0.23632,0.01731,0.21796,0.08732,0.52272,0.15294,0.0,0.0,0.69914,0.27883,0.17049,0.79612,0.0463,0.172,0.52521,0.22259,0.21796,0.094712884,0.1845
15/09/2015 14:00,14,0.174,0.43009,0.1655,0.74469,0.10622,0.18914,0.17398,0.54884,0.26613,0.30985,0.23681,0.89525,0.25633,0.4524,0.3138,0.26686,0.01593,0.2122,0.03683,0.46025,0.10329,0.002,0.002,0.68735,0.26133,0.15673,0.80783,0.05252,0.1703,0.50816,0.15904,0.26873,0.088393162,0.174
15/09/2015 15:00,15,0.172,0.37478,0.133,0.68406,0.14623,0.15826,0.12846,0.47532,0.25397,0.26801,0.2366,0.88481,0.27246,0.38951,0.23573,0.2042,0.01544,0.18502,0.02124,0.38863,0.07108,0.019,0.019,0.68131,0.26322,0.12638,0.81707,0.06545,0.155,0.46626,0.11365,0.20802,0.084251345,0.172
15/09/2015 16:00,16,0.1745,0.35944,0.1265,0.51666,0.19547,0.0825,0.07819,0.38619,0.24806,0.23354,0.21644,0.85956,0.29976,0.29935,0.15489,0.16028,0.01513,0.13841,0.02587,0.27535,0.06052,0.091,0.091,0.66797,0.26251,0.11786,0.80789,0.12029,0.1713,0.43948,0.03922,0.19702,0.072361507,0.1745
15/09/2015 17:00,17,0.1975,0.36173,0.167,0.36116,0.23848,0.09545,0.05992,0.3558,0.24583,0.22003,0.21776,0.8508,0.31611,0.24052,0.14735,0.19007,0.01328,0.10141,0.03081,0.16512,0.05165,0.18,0.18,0.63596,0.27348,0.12814,0.79522,0.17279,0.2408,0.41269,0.02651,0.22258,0.052526749,0.1975
15/09/2015 18:00,18,0.1775,0.28673,0.165,0.28846,0.24068,0.16045,0.05696,0.35001,0.24827,0.19539,0.20731,0.84816,0.30665,0.2713,0.14518,0.19988,0.01541,0.0889,0.03623,0.1392,0.02723,0.178,0.178,0.58198,0.28169,0.13291,0.80967,0.19082,0.2725,0.39181,0.02179,0.22187,0.040951567,0.1775
15/09/2015 19:00,19,0.143,0.22996,0.1575,0.24279,0.19905,0.31444,0.05548,0.33395,0.26497,0.15686,0.18607,0.85219,0.28157,0.33233,0.16911,0.19927,0.02116,0.08294,0.05682,0.12928,0.02009,0.138,0.138,0.51452,0.28953,0.12823,0.81323,0.18036,0.2768,0.37846,0.0236,0.18956,0.032474201,0.143
15/09/2015 20:00,20,0.129,0.25675,0.148,0.22651,0.1565,0.57855,0.05327,0.31119,0.29197,0.1167,0.16573,0.85978,0.24947,0.37575,0.17871,0.20349,0.02478,0.08346,0.08456,0.14053,0.02762,0.109,0.109,0.44456,0.2876,0.11783,0.82024,0.15368,0.26,0.36695,0.02796,0.12922,0.024189934,0.129
15/09/2015 21:00,21,0.101,0.22287,0.124,0.18881,0.10759,0.71527,0.04356,0.28606,0.32669,0.08852,0.15327,0.87446,0.2242,0.40692,0.18701,0.22181,0.02889,0.0987,0.07312,0.13714,0.02199,0.052,0.052,0.37731,0.30119,0.08724,0.82979,0.12386,0.2233,0.34575,0.03486,0.0749,0.017538462,0.101
15/09/2015 22:00,22,0.096,0.16046,0.1195,0.1765,0.07549,0.77586,0.02902,0.25129,0.35415,0.06908,0.15424,0.87043,0.20056,0.43341,0.20188,0.20414,0.03319,0.11946,0.06018,0.1598,0.01584,0.028,0.028,0.29716,0.31165,0.06481,0.84095,0.09296,0.1743,0.32111,0.03958,0.05183,0.013011713,0.096
15/09/2015 23:00,23,0.0985,0.11118,0.105,0.18283,0.05832,0.82553,0.02423,0.21971,0.3544,0.06256,0.16752,0.8419,0.18532,0.46897,0.19,0.19831,0.03806,0.13721,0.05451,0.20417,0.01792,0.011,0.011,0.23122,0.30877,0.05037,0.85004,0.06929,0.1093,0.29573,0.03558,0.01846,0.012445711,0.0985
16/09/2015 00:00,0,0.0965,0.05401,0.0965,0.21474,0.04991,0.86472,0.02281,0.20016,0.33406,0.0628,0.17369,0.83098,0.17874,0.49982,0.1786,0.12115,0.04648,0.1511,0.05179,0.30018,0.02411,0.006,0.006,0.17911,0.298,0.03823,0.8552,0.0539,0.073,0.27166,0.02251,0.00319,0.016408357,0.0965
16/09/2015 01:00,1,0.1115,0.05187,0.0885,0.26286,0.0471,0.91072,0.03304,0.1961,0.29609,0.07558,0.18994,0.82931,0.17811,0.52882,0.16753,0.10284,0.05759,0.15932,0.05397,0.40433,0.03087,0.002,0.002,0.17088,0.29038,0.03256,0.85636,0.04773,0.053,0.25305,0.01198,0.00816,0.023094017,0.1115
16/09/2015 02:00,2,0.117,0.03807,0.0835,0.31926,0.04866,0.9967,0.06726,0.2183,0.26359,0.09237,0.19784,0.83841,0.18058,0.55319,0.15815,0.10037,0.06522,0.16321,0.05152,0.49734,0.03022,0.001,0.001,0.17023,0.27405,0.03417,0.85375,0.04459,0.0323,0.24318,0.00617,0.01349,0.03074264,0.117
16/09/2015 03:00,3,0.1275,0.03967,0.0745,0.38119,0.0525,0.95,0.10902,0.24124,0.23397,0.11274,0.20138,0.85818,0.17332,0.56725,0.14138,0.09875,0.06857,0.15615,0.04695,0.57033,0.02645,0.001,0.001,0.19292,0.2527,0.04121,0.83061,0.0372,0.0255,0.23172,0.0029,0.02059,0.037142134,0.1275
16/09/2015 04:00,4,0.1345,0.06472,0.07,0.43271,0.05348,0.95,0.15319,0.27412,0.21857,0.11968,0.19812,0.8828,0.16326,0.57563,0.13319,0.12184,0.07078,0.14816,0.04085,0.63137,0.01723,0.001,0.001,0.22752,0.22898,0.05034,0.82039,0.03193,0.0298,0.21723,0.00363,0.04189,0.043299778,0.1345
16/09/2015 05:00,5,0.1425,0.11169,0.0685,0.47298,0.05178,0.95,0.17831,0.3153,0.19338,0.11623,0.19,0.90761,0.15185,0.58618,0.13097,0.19056,0.07089,0.13767,0.03034,0.6984,0.01139,0.0,0.0,0.24551,0.20455,0.0554,0.80064,0.02477,0.0408,0.18873,0.00545,0.07242,0.050079139,0.1425
16/09/2015 06:00,6,0.1665,0.13762,0.063,0.51019,0.05453,0.95,0.14898,0.34222,0.16487,0.09553,0.20118,0.9303,0.14235,0.59915,0.11985,0.20514,0.06576,0.10783,0.02471,0.7177,0.00355,0.0,0.0,0.25102,0.18713,0.05679,0.77792,0.03368,0.049,0.15945,0.00726,0.07774,0.055444761,0.1665
16/09/2015 07:00,7,0.1915,0.25173,0.08,0.54386,0.05151,0.95,0.15989,0.36378,0.14794,0.06871,0.21042,0.95108,0.13399,0.5997,0.15251,0.33643,0.05091,0.13204,0.02867,0.715,0.00048,0.0,0.0,0.26265,0.17381,0.07556,0.7574,0.04329,0.104,0.13677,0.01452,0.142,0.05480975,0.1915
16/09/2015 08:00,8,0.222,0.45015,0.107,0.55608,0.04706,0.95,0.192,0.39476,0.14968,0.04026,0.22711,0.95,0.12096,0.60318,0.20459,0.48716,0.0392,0.1709,0.02902,0.70351,9e-05,0.0,0.0,0.27795,0.16952,0.10936,0.77097,0.05744,0.2015,0.13563,0.03704,0.2563,0.059604938,0.222
16/09/2015 09:00,9,0.217,0.5745,0.1635,0.53841,0.04948,0.95,0.22034,0.42105,0.15825,0.02045,0.21871,0.95,0.10696,0.64115,0.31217,0.56608,0.0324,0.1968,0.02186,0.66071,0.0,0.0,0.0,0.2733,0.17638,0.1377,0.79299,0.05581,0.23,0.13493,0.08061,0.43095,0.06846787,0.217
